CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeBand,AgeBand_Num,CreditTier,CreditTier_Num,TenureSegment,TenureSegment_Num,HasBalance,BalanceTier,BalanceTier_Num,SalaryTier,SalaryTier_Num,BalanceToSalaryRatio,SalaryBalanceMismatch,IsPremiumCustomer,ProductDepthIndex,ProductBreadth,IsMultiProduct,IsFullSuiteUser,CrCardStickiness,EngagementTier,EngagementTier_Num,ActiveAndMultiProduct,InactiveAndSingleProduct,RelationshipStrengthIndex,RSI_Band,RSI_Band_Num,HighBalanceDisengaged,IsStickyCustomer,SilentChurnRisk,ActiveRetained,InactiveChurned,RetentionRiskScore,RiskBand,RiskBand_Num,GeoChurnRate,GeoRiskIndex,AgeActivityScore,BalanceActivityScore,ProductTenureScore,CreditActiveScore,WealthEngagementGap,Geography_France,Geography_Germany,Geography_Spain,Gender_Male
779,France,Female,41,10,99786.2,1,1,0,86927.53,0,36-45 (Gen-X),2,Very Good,4,Veteran (9-10yr),4,1,Mid (50-100k),2,Lower-Mid,1,1.147924,0,0,0.0,Single-Product,0,0,1,Inactive-Disengaged,2,0,1,4.5,Moderate,2,0,0,0,0,0,64.0,High Risk,3,0.161548,16.1548,0,0.0,2.3978952727983707,0,0,1,0,0,0
794,Spain,Female,22,4,114440.24,1,1,1,107753.07,0,18-25 (Gen-Z),0,Very Good,4,Established (3-6yr),2,1,High (100-150k),3,Upper-Mid,2,1.06206,0,0,0.0,Single-Product,0,0,1,Active-Low-Product,1,0,0,6.55,Strong,3,0,0,0,1,0,34.0,Low Risk,1,0.166734,16.6734,22,114.4402,1.6094379124341003,794,0,0,0,1,0
748,Spain,Male,36,4,141573.55,1,1,0,82158.14,0,36-45 (Gen-X),2,Very Good,4,Established (3-6yr),2,1,High (100-150k),3,Lower-Mid,1,1.723183,0,1,0.0,Single-Product,0,0,1,Inactive-High-Balance,3,0,1,3.55,Weak,1,1,0,1,0,0,65.0,High Risk,3,0.166734,16.6734,0,0.0,1.6094379124341003,0,0,0,0,1,1
663,Spain,Female,22,9,0.0,1,1,0,29135.89,1,18-25 (Gen-Z),0,Fair,2,Loyal (6-9yr),3,0,Zero Balance,0,Low,0,0.0,0,0,0.0,Single-Product,0,0,1,Inactive-Disengaged,2,0,1,3.8,Weak,1,0,0,0,0,1,69.0,High Risk,3,0.166734,16.6734,0,0.0,2.302585092994046,0,0,0,0,1,0
645,Spain,Female,55,1,133676.65,1,0,1,17095.49,0,46-55 (Mid-Career),3,Fair,2,New (<1yr),0,1,High (100-150k),3,Low,0,7.81941,0,1,0.0,Single-Product,0,0,0,Active-Low-Product,1,0,0,4.95,Moderate,2,0,0,0,1,0,35.5,Low Risk,1,0.166734,16.6734,55,133.6766,0.6931471805599453,645,0,0,0,1,0
464,France,Female,33,10,147493.7,2,1,0,100447.53,0,26-35 (Millennial),1,Very Poor,0,Veteran (9-10yr),4,1,High (100-150k),3,Upper-Mid,2,1.468366,0,1,0.333333,Dual-Product,1,0,1,Inactive-High-Balance,3,0,0,6.75,Strong,3,1,0,0,0,0,34.0,Low Risk,1,0.161548,16.1548,0,0.0,4.795790545596741,0,0,1,0,0,0
737,France,Male,54,9,0.0,1,1,0,83470.4,1,46-55 (Mid-Career),3,Good,3,Loyal (6-9yr),3,0,Zero Balance,0,Lower-Mid,1,0.0,0,0,0.0,Single-Product,0,0,1,Inactive-Disengaged,2,0,1,3.8,Weak,1,0,0,0,0,1,69.0,High Risk,3,0.161548,16.1548,0,0.0,2.302585092994046,0,0,1,0,0,1
590,France,Female,29,4,0.0,2,1,0,121846.81,0,26-35 (Millennial),1,Fair,2,Established (3-6yr),2,0,Zero Balance,0,Upper-Mid,2,0.0,0,0,0.333333,Dual-Product,1,0,1,Inactive-Disengaged,2,0,0,4.8,Moderate,2,0,0,0,0,0,50.0,Moderate Risk,2,0.161548,16.1548,0,0.0,3.2188758248682006,0,0,1,0,0,0
522,Germany,Female,37,3,95022.57,1,1,1,129107.59,0,36-45 (Gen-X),2,Poor,1,Early (1-3yr),1,1,Mid (50-100k),2,Upper-Mid,2,0.735995,0,0,0.0,Single-Product,0,0,1,Active-Low-Product,1,0,0,6.1,Strong,3,0,0,0,1,0,43.5,Low Risk,1,0.324432,32.4432,37,95.0226,1.3862943611198906,522,0,0,1,0,0
648,France,Female,34,3,0.0,1,1,0,54726.43,0,26-35 (Millennial),1,Fair,2,Early (1-3yr),1,0,Zero Balance,0,Lower-Mid,1,0.0,0,0,0.0,Single-Product,0,0,1,Inactive-Disengaged,2,0,1,2.6,Weak,1,0,0,0,0,0,76.5,Very High Risk,4,0.161548,16.1548,0,0.0,1.3862943611198906,0,0,1,0,0,0
754,France,Male,37,6,0.0,1,1,1,116141.72,0,36-45 (Gen-X),2,Very Good,4,Established (3-6yr),2,0,Zero Balance,0,Upper-Mid,2,0.0,0,0,0.0,Single-Product,0,0,1,Active-Low-Product,1,0,0,6.2,Strong,3,0,0,0,1,0,36.0,Low Risk,1,0.161548,16.1548,37,0.0,1.9459101490553132,754,0,1,0,0,1
669,France,Male,50,4,149713.61,3,1,1,124872.42,1,46-55 (Mid-Career),3,Fair,2,Established (3-6yr),2,1,High (100-150k),3,Upper-Mid,2,1.198933,0,1,0.666667,Multi-Product,1,1,1,Active-Engaged,0,1,0,6.05,Strong,3,0,0,0,0,0,54.0,Moderate Risk,2,0.161548,16.1548,50,149.7136,4.828313737302301,669,0,1,0,0,1
648,Germany,Female,43,1,107963.38,1,0,0,186438.86,1,36-45 (Gen-X),2,Fair,2,New (<1yr),0,1,High (100-150k),3,High,3,0.579082,0,0,0.0,Single-Product,0,0,0,Inactive-Disengaged,2,0,1,1.95,Very Weak,0,0,0,0,0,1,84.5,Very High Risk,4,0.324432,32.4432,0,0.0,0.6931471805599453,0,1,0,1,0,0
763,France,Male,40,3,0.0,2,1,0,134281.11,0,36-45 (Gen-X),2,Very Good,4,Early (1-3yr),1,0,Zero Balance,0,Upper-Mid,2,0.0,0,0,0.333333,Dual-Product,1,0,1,Inactive-Disengaged,2,0,0,4.6,Moderate,2,0,0,0,0,0,51.5,Moderate Risk,2,0.161548,16.1548,0,0.0,2.772588722239781,0,0,1,0,0,1
790,Spain,Male,32,3,0.0,1,1,0,91044.47,0,26-35 (Millennial),1,Very Good,4,Early (1-3yr),1,0,Zero Balance,0,Lower-Mid,1,0.0,0,0,0.0,Single-Product,0,0,1,Inactive-Disengaged,2,0,1,2.6,Weak,1,0,0,0,0,0,76.5,Very High Risk,4,0.166734,16.6734,0,0.0,1.3862943611198906,0,0,0,0,1,1
581,France,Male,37,7,0.0,2,1,1,74320.75,0,36-45 (Gen-X),2,Fair,2,Loyal (6-9yr),3,0,Zero Balance,0,Lower-Mid,1,0.0,0,0,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,8.4,Very Strong,4,0,1,0,1,0,9.5,Very Low Risk,0,0.161548,16.1548,37,0.0,4.1588830833596715,581,0,1,0,0,1
703,France,Male,43,8,0.0,2,1,0,9704.66,0,36-45 (Gen-X),2,Good,3,Loyal (6-9yr),3,0,Zero Balance,0,Low,0,0.0,0,0,0.333333,Dual-Product,1,0,1,Inactive-Disengaged,2,0,0,5.6,Moderate,2,0,0,0,0,0,44.0,Low Risk,1,0.161548,16.1548,0,0.0,4.394449154672439,0,0,1,0,0,1
571,France,Female,33,9,102017.25,2,0,0,128600.49,0,26-35 (Millennial),1,Poor,1,Loyal (6-9yr),3,1,High (100-150k),3,Upper-Mid,2,0.793288,0,0,0.333333,Dual-Product,1,0,0,Inactive-Disengaged,2,0,0,5.55,Moderate,2,0,0,0,0,0,41.0,Low Risk,1,0.161548,16.1548,0,0.0,4.605170185988092,0,0,1,0,0,0
657,Spain,Female,27,8,0.0,2,0,0,6468.24,0,26-35 (Millennial),1,Fair,2,Loyal (6-9yr),3,0,Zero Balance,0,Low,0,0.0,0,0,0.333333,Dual-Product,1,0,0,Inactive-Disengaged,2,0,0,4.6,Moderate,2,0,0,0,0,0,46.0,Moderate Risk,2,0.166734,16.6734,0,0.0,4.394449154672439,0,0,0,0,1,0
737,France,Male,44,7,0.0,2,0,0,57898.58,0,36-45 (Gen-X),2,Good,3,Loyal (6-9yr),3,0,Zero Balance,0,Lower-Mid,1,0.0,0,0,0.333333,Dual-Product,1,0,0,Inactive-Disengaged,2,0,0,4.4,Moderate,2,0,0,0,0,0,47.5,Moderate Risk,2,0.161548,16.1548,0,0.0,4.1588830833596715,0,0,1,0,0,1
793,Spain,Male,29,8,96674.55,2,0,0,192120.66,0,26-35 (Millennial),1,Very Good,4,Loyal (6-9yr),3,1,Mid (50-100k),2,High,3,0.503197,0,0,0.333333,Dual-Product,1,0,0,Inactive-Disengaged,2,0,0,5.1,Moderate,2,0,0,0,0,0,41.0,Low Risk,1,0.166734,16.6734,0,0.0,4.394449154672439,0,1,0,0,1,1
783,Spain,Female,44,3,81811.71,1,1,0,164213.53,1,36-45 (Gen-X),2,Very Good,4,Early (1-3yr),1,1,Mid (50-100k),2,High,3,0.498203,0,0,0.0,Single-Product,0,0,1,Inactive-Disengaged,2,0,1,3.1,Weak,1,0,0,0,0,1,71.5,High Risk,3,0.166734,16.6734,0,0.0,1.3862943611198906,0,1,0,0,1,0
751,Spain,Male,33,4,79281.61,1,1,0,117547.76,0,26-35 (Millennial),1,Very Good,4,Established (3-6yr),2,1,Mid (50-100k),2,Upper-Mid,2,0.674463,0,0,0.0,Single-Product,0,0,1,Inactive-Disengaged,2,0,1,3.3,Weak,1,0,0,0,0,0,70.0,High Risk,3,0.166734,16.6734,0,0.0,1.6094379124341003,0,0,0,0,1,1
579,France,Male,31,6,0.0,2,1,0,26149.25,0,26-35 (Millennial),1,Poor,1,Established (3-6yr),2,0,Zero Balance,0,Low,0,0.0,0,0,0.333333,Dual-Product,1,0,1,Inactive-Disengaged,2,0,0,5.2,Moderate,2,0,0,0,0,0,47.0,Moderate Risk,2,0.161548,16.1548,0,0.0,3.8918202981106265,0,0,1,0,0,1
655,Germany,Female,36,10,122314.39,1,1,0,9181.66,0,36-45 (Gen-X),2,Fair,2,Veteran (9-10yr),4,1,High (100-150k),3,Low,0,13.321599,0,0,0.0,Single-Product,0,0,1,Inactive-Disengaged,2,0,1,4.75,Moderate,2,0,0,0,0,0,72.0,High Risk,3,0.324432,32.4432,0,0.0,2.3978952727983707,0,0,0,1,0,0
614,Germany,Male,43,8,140733.74,1,1,1,166588.76,0,36-45 (Gen-X),2,Fair,2,Loyal (6-9yr),3,1,High (100-150k),3,High,3,0.844797,0,1,0.0,Single-Product,0,0,1,Active-Low-Product,1,0,0,7.35,Strong,3,0,0,0,1,0,31.0,Low Risk,1,0.324432,32.4432,43,140.7337,2.1972245773362196,614,0,0,1,0,1
678,Germany,Male,49,2,116933.11,1,1,0,195053.58,1,46-55 (Mid-Career),3,Good,3,Early (1-3yr),1,1,High (100-150k),3,High,3,0.599492,0,0,0.0,Single-Product,0,0,1,Inactive-Disengaged,2,0,1,3.15,Weak,1,0,0,0,0,1,81.0,Very High Risk,4,0.324432,32.4432,0,0.0,1.0986122886681098,0,1,0,1,0,1
562,Spain,Male,41,5,165445.04,2,1,0,85787.31,0,36-45 (Gen-X),2,Poor,1,Established (3-6yr),2,1,Premium (150k+),4,Lower-Mid,1,1.928549,0,1,0.333333,Dual-Product,1,0,1,Inactive-High-Balance,3,0,0,6.0,Moderate,2,1,0,0,0,0,38.5,Low Risk,1,0.166734,16.6734,0,0.0,3.58351893845611,0,0,0,0,1,1
711,Germany,Female,53,5,123805.03,1,1,0,102428.51,0,46-55 (Mid-Career),3,Good,3,Established (3-6yr),2,1,High (100-150k),3,Upper-Mid,2,1.208697,0,0,0.0,Single-Product,0,0,1,Inactive-Disengaged,2,0,1,3.75,Weak,1,0,0,0,0,0,76.5,Very High Risk,4,0.324432,32.4432,0,0.0,1.791759469228055,0,0,0,1,0,0
620,France,Male,37,0,107548.94,1,1,0,71175.94,0,36-45 (Gen-X),2,Fair,2,New (<1yr),0,1,High (100-150k),3,Lower-Mid,1,1.511029,0,0,0.0,Single-Product,0,0,1,Inactive-Disengaged,2,0,1,2.75,Weak,1,0,0,0,0,0,76.0,Very High Risk,4,0.161548,16.1548,0,0.0,0.0,0,0,1,0,0,1
437,France,Male,49,9,111634.29,2,0,1,166440.32,0,46-55 (Mid-Career),3,Very Poor,0,Loyal (6-9yr),3,1,High (100-150k),3,High,3,0.670717,0,0,0.333333,Dual-Product,1,0,0,Active-Engaged,0,1,0,8.55,Very Strong,4,0,0,0,1,0,5.0,Very Low Risk,0,0.161548,16.1548,49,111.6343,4.605170185988092,437,0,1,0,0,1
691,Germany,Female,41,8,109153.96,3,1,1,148848.76,1,36-45 (Gen-X),2,Good,3,Loyal (6-9yr),3,1,High (100-150k),3,Upper-Mid,2,0.733321,0,0,0.666667,Multi-Product,1,1,1,Active-Engaged,0,1,0,6.85,Strong,3,0,1,0,0,0,61.0,High Risk,3,0.324432,32.4432,41,109.154,6.591673732008658,691,0,0,1,0,0
552,Spain,Female,34,4,0.0,2,1,0,140286.69,0,26-35 (Millennial),1,Poor,1,Established (3-6yr),2,0,Zero Balance,0,Upper-Mid,2,0.0,0,0,0.333333,Dual-Product,1,0,1,Inactive-Disengaged,2,0,0,4.8,Moderate,2,0,0,0,0,0,50.0,Moderate Risk,2,0.166734,16.6734,0,0.0,3.2188758248682006,0,0,0,0,1,0
765,Germany,Male,34,5,86055.17,2,1,1,104220.5,0,26-35 (Millennial),1,Very Good,4,Established (3-6yr),2,1,Mid (50-100k),2,Upper-Mid,2,0.825703,0,0,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,8.5,Very Strong,4,0,1,0,1,0,15.5,Very Low Risk,0,0.324432,32.4432,34,86.0552,3.58351893845611,765,0,0,1,0,1
707,Germany,Female,51,10,98438.23,1,0,0,70778.63,1,46-55 (Mid-Career),3,Good,3,Veteran (9-10yr),4,1,Mid (50-100k),2,Lower-Mid,1,1.39079,0,0,0.0,Single-Product,0,0,0,Inactive-Disengaged,2,0,1,3.5,Weak,1,0,0,0,0,1,74.0,High Risk,3,0.324432,32.4432,0,0.0,2.3978952727983707,0,0,0,1,0,0
764,Spain,Male,29,5,0.0,2,1,0,65868.28,0,26-35 (Millennial),1,Very Good,4,Established (3-6yr),2,0,Zero Balance,0,Lower-Mid,1,0.0,0,0,0.333333,Dual-Product,1,0,1,Inactive-Disengaged,2,0,0,5.0,Moderate,2,0,0,0,0,0,48.5,Moderate Risk,2,0.166734,16.6734,0,0.0,3.58351893845611,0,0,0,0,1,1
585,France,Female,32,8,144705.87,2,0,0,171482.56,0,26-35 (Millennial),1,Fair,2,Loyal (6-9yr),3,1,High (100-150k),3,High,3,0.843852,0,1,0.333333,Dual-Product,1,0,0,Inactive-High-Balance,3,0,0,5.35,Moderate,2,1,0,0,0,0,36.0,Low Risk,1,0.161548,16.1548,0,0.0,4.394449154672439,0,1,1,0,0,0
784,France,Male,31,7,0.0,2,1,1,143204.41,0,26-35 (Millennial),1,Very Good,4,Loyal (6-9yr),3,0,Zero Balance,0,Upper-Mid,2,0.0,0,0,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,8.4,Very Strong,4,0,1,0,1,0,9.5,Very Low Risk,0,0.161548,16.1548,31,0.0,4.1588830833596715,784,0,1,0,0,1
605,France,Male,41,5,91612.91,1,1,1,28427.84,0,36-45 (Gen-X),2,Fair,2,Established (3-6yr),2,1,Mid (50-100k),2,Low,0,3.222648,0,0,0.0,Single-Product,0,0,1,Active-Low-Product,1,0,0,6.5,Strong,3,0,0,0,1,0,32.5,Low Risk,1,0.161548,16.1548,41,91.6129,1.791759469228055,605,0,1,0,0,1
699,Spain,Male,40,2,0.0,1,1,0,78387.32,0,36-45 (Gen-X),2,Good,3,Early (1-3yr),1,0,Zero Balance,0,Lower-Mid,1,0.0,0,0,0.0,Single-Product,0,0,1,Inactive-Disengaged,2,0,1,2.4,Weak,1,0,0,0,0,0,78.0,Very High Risk,4,0.166734,16.6734,0,0.0,1.0986122886681098,0,0,0,0,1,1
544,France,Female,40,7,0.0,1,0,1,161076.92,0,36-45 (Gen-X),2,Poor,1,Loyal (6-9yr),3,0,Zero Balance,0,High,3,0.0,1,0,0.0,Single-Product,0,0,0,Active-Low-Product,1,0,0,5.4,Moderate,2,0,0,0,1,0,36.5,Low Risk,1,0.161548,16.1548,40,0.0,2.0794415416798357,544,0,1,0,0,0
803,France,Female,32,9,192122.84,1,1,1,54277.45,1,26-35 (Millennial),1,Exceptional,5,Loyal (6-9yr),3,1,Premium (150k+),4,Lower-Mid,1,3.539644,0,1,0.0,Single-Product,0,0,1,Active-Low-Product,1,0,0,7.8,Strong,3,0,0,0,0,0,23.0,Very Low Risk,0,0.161548,16.1548,32,192.1228,2.302585092994046,803,0,1,0,0,0
735,France,Male,41,7,179904.0,1,1,1,137180.95,0,36-45 (Gen-X),2,Good,3,Loyal (6-9yr),3,1,Premium (150k+),4,Upper-Mid,2,1.311436,0,1,0.0,Single-Product,0,0,1,Active-Low-Product,1,0,0,7.4,Strong,3,0,0,0,1,0,24.5,Very Low Risk,0,0.161548,16.1548,41,179.904,2.0794415416798357,735,0,1,0,0,1
673,France,Male,59,0,178058.06,2,0,1,21063.71,1,56-65 (Pre-Retirement),4,Good,3,New (<1yr),0,1,Premium (150k+),4,Low,0,8.45331,0,1,0.333333,Dual-Product,1,0,0,Active-Engaged,0,1,0,7.0,Strong,3,0,0,0,0,0,12.0,Very Low Risk,0,0.161548,16.1548,59,178.0581,0.0,673,0,1,0,0,1
652,France,Male,30,2,176166.56,2,1,1,152210.81,0,26-35 (Millennial),1,Fair,2,Early (1-3yr),1,1,Premium (150k+),4,High,3,1.157385,0,1,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,8.4,Very Strong,4,0,0,0,1,0,7.0,Very Low Risk,0,0.161548,16.1548,30,176.1666,2.1972245773362196,652,0,1,0,0,1
694,France,Male,42,3,156864.2,2,0,0,88890.75,0,36-45 (Gen-X),2,Good,3,Early (1-3yr),1,1,Premium (150k+),4,Lower-Mid,1,1.764685,0,1,0.333333,Dual-Product,1,0,0,Inactive-High-Balance,3,0,0,4.6,Moderate,2,1,0,0,0,0,43.5,Low Risk,1,0.161548,16.1548,0,0.0,2.772588722239781,0,0,1,0,0,1
741,France,Female,44,7,0.0,2,1,1,190534.76,0,36-45 (Gen-X),2,Very Good,4,Loyal (6-9yr),3,0,Zero Balance,0,High,3,0.0,1,0,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,8.4,Very Strong,4,0,1,0,1,0,9.5,Very Low Risk,0,0.161548,16.1548,44,0.0,4.1588830833596715,741,0,1,0,0,0
590,Spain,Male,30,3,0.0,2,1,0,83090.35,0,26-35 (Millennial),1,Fair,2,Early (1-3yr),1,0,Zero Balance,0,Lower-Mid,1,0.0,0,0,0.333333,Dual-Product,1,0,1,Inactive-Disengaged,2,0,0,4.6,Moderate,2,0,0,0,0,0,51.5,Moderate Risk,2,0.166734,16.6734,0,0.0,2.772588722239781,0,0,0,0,1,1
809,Spain,Female,33,3,0.0,2,0,1,141426.78,0,26-35 (Millennial),1,Exceptional,5,Early (1-3yr),1,0,Zero Balance,0,Upper-Mid,2,0.0,0,0,0.333333,Dual-Product,1,0,0,Active-Engaged,0,1,0,6.6,Strong,3,0,0,0,1,0,17.5,Very Low Risk,0,0.166734,16.6734,33,0.0,2.772588722239781,809,0,0,0,1,0
523,France,Male,34,2,161588.89,1,1,1,51358.66,0,26-35 (Millennial),1,Poor,1,Early (1-3yr),1,1,Premium (150k+),4,Lower-Mid,1,3.146283,0,1,0.0,Single-Product,0,0,1,Active-Low-Product,1,0,0,6.4,Strong,3,0,0,0,1,0,32.0,Low Risk,1,0.161548,16.1548,34,161.5889,1.0986122886681098,523,0,1,0,0,1
540,France,Male,48,2,109349.29,1,1,0,88703.04,1,46-55 (Mid-Career),3,Poor,1,Early (1-3yr),1,1,High (100-150k),3,Lower-Mid,1,1.232757,0,0,0.0,Single-Product,0,0,1,Inactive-Disengaged,2,0,1,3.15,Weak,1,0,0,0,0,1,73.0,High Risk,3,0.161548,16.1548,0,0.0,1.0986122886681098,0,0,1,0,0,1
596,Spain,Female,29,6,0.0,2,1,0,116696.77,0,26-35 (Millennial),1,Fair,2,Established (3-6yr),2,0,Zero Balance,0,Upper-Mid,2,0.0,0,0,0.333333,Dual-Product,1,0,1,Inactive-Disengaged,2,0,0,5.2,Moderate,2,0,0,0,0,0,47.0,Moderate Risk,2,0.166734,16.6734,0,0.0,3.8918202981106265,0,0,0,0,1,0
597,France,Female,36,9,0.0,2,1,1,7156.09,0,36-45 (Gen-X),2,Fair,2,Loyal (6-9yr),3,0,Zero Balance,0,Low,0,0.0,0,0,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,8.8,Very Strong,4,0,1,0,1,0,8.0,Very Low Risk,0,0.161548,16.1548,36,0.0,4.605170185988092,597,0,1,0,0,0
407,Spain,Male,37,1,0.0,1,1,1,49161.12,1,36-45 (Gen-X),2,Very Poor,0,New (<1yr),0,0,Zero Balance,0,Low,0,0.0,0,0,0.0,Single-Product,0,0,1,Active-Low-Product,1,0,0,5.2,Moderate,2,0,0,0,0,0,43.5,Low Risk,1,0.166734,16.6734,37,0.0,0.6931471805599453,407,0,0,0,1,1
748,France,Male,60,0,152335.7,1,1,0,126743.33,1,56-65 (Pre-Retirement),4,Very Good,4,New (<1yr),0,1,Premium (150k+),4,Upper-Mid,2,1.201923,0,1,0.0,Single-Product,0,0,1,Inactive-High-Balance,3,0,1,3.0,Weak,1,1,0,1,0,1,71.0,High Risk,3,0.161548,16.1548,0,0.0,0.0,0,0,1,0,0,1
562,France,Female,51,1,124662.54,1,1,1,65390.46,1,46-55 (Mid-Career),3,Poor,1,New (<1yr),0,1,High (100-150k),3,Lower-Mid,1,1.906433,0,0,0.0,Single-Product,0,0,1,Active-Low-Product,1,0,0,5.95,Moderate,2,0,0,0,0,0,38.5,Low Risk,1,0.161548,16.1548,51,124.6625,0.6931471805599453,562,0,1,0,0,0
734,Germany,Female,47,10,91522.04,2,1,1,138835.91,0,46-55 (Mid-Career),3,Good,3,Veteran (9-10yr),4,1,Mid (50-100k),2,Upper-Mid,2,0.65921,0,0,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,9.5,Very Strong,4,0,1,0,1,0,11.0,Very Low Risk,0,0.324432,32.4432,47,91.522,4.795790545596741,734,0,0,1,0,0
710,France,Male,45,1,0.0,2,1,1,36154.66,0,36-45 (Gen-X),2,Good,3,New (<1yr),0,0,Zero Balance,0,Low,0,0.0,0,0,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,7.2,Strong,3,0,0,0,1,0,18.5,Very Low Risk,0,0.161548,16.1548,45,0.0,1.3862943611198906,710,0,1,0,0,1
539,Spain,Female,39,6,62052.28,1,0,1,59755.14,0,36-45 (Gen-X),2,Poor,1,Established (3-6yr),2,1,Mid (50-100k),2,Lower-Mid,1,1.038443,0,0,0.0,Single-Product,0,0,0,Active-Low-Product,1,0,0,5.7,Moderate,2,0,0,0,1,0,33.0,Low Risk,1,0.166734,16.6734,39,62.0523,1.9459101490553132,539,0,0,0,1,0
542,France,Male,32,7,107871.72,1,1,0,125302.64,0,26-35 (Millennial),1,Poor,1,Loyal (6-9yr),3,1,High (100-150k),3,Upper-Mid,2,0.860889,0,0,0.0,Single-Product,0,0,1,Inactive-Disengaged,2,0,1,4.15,Moderate,2,0,0,0,0,0,65.5,High Risk,3,0.161548,16.1548,0,0.0,2.0794415416798357,0,0,1,0,0,1
717,France,Female,36,2,99472.76,2,1,0,94274.72,1,36-45 (Gen-X),2,Good,3,Early (1-3yr),1,1,Mid (50-100k),2,Lower-Mid,1,1.055137,0,0,0.333333,Dual-Product,1,0,1,Inactive-Disengaged,2,0,0,4.9,Moderate,2,0,0,0,0,1,48.0,Moderate Risk,2,0.161548,16.1548,0,0.0,2.1972245773362196,0,0,1,0,0,0
682,Spain,Female,50,10,128039.01,1,1,1,102260.16,0,46-55 (Mid-Career),3,Good,3,Veteran (9-10yr),4,1,High (100-150k),3,Upper-Mid,2,1.252091,0,1,0.0,Single-Product,0,0,1,Active-Low-Product,1,0,0,7.75,Strong,3,0,0,0,1,0,23.0,Very Low Risk,0,0.166734,16.6734,50,128.039,2.3978952727983707,682,0,0,0,1,0
515,France,Male,33,2,0.0,2,1,1,136028.97,0,26-35 (Millennial),1,Poor,1,Early (1-3yr),1,0,Zero Balance,0,Upper-Mid,2,0.0,0,0,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,7.4,Strong,3,0,0,0,1,0,17.0,Very Low Risk,0,0.161548,16.1548,33,0.0,2.1972245773362196,515,0,1,0,0,1
526,Spain,Female,33,8,114634.63,2,1,0,110114.38,1,26-35 (Millennial),1,Poor,1,Loyal (6-9yr),3,1,High (100-150k),3,Upper-Mid,2,1.04105,0,0,0.333333,Dual-Product,1,0,1,Inactive-Disengaged,2,0,0,6.35,Strong,3,0,0,0,0,1,39.0,Low Risk,1,0.166734,16.6734,0,0.0,4.394449154672439,0,0,0,0,1,0
702,France,Male,26,5,56738.47,2,1,1,100442.22,1,26-35 (Millennial),1,Good,3,Established (3-6yr),2,1,Mid (50-100k),2,Upper-Mid,2,0.564887,0,0,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,8.5,Very Strong,4,0,1,0,0,0,7.5,Very Low Risk,0,0.161548,16.1548,26,56.7385,3.58351893845611,702,0,1,0,0,1
651,Germany,Male,34,2,90355.12,2,0,0,193597.94,0,26-35 (Millennial),1,Fair,2,Early (1-3yr),1,1,Mid (50-100k),2,High,3,0.466715,0,0,0.333333,Dual-Product,1,0,0,Inactive-Disengaged,2,0,0,3.9,Weak,1,0,0,0,0,0,58.0,Moderate Risk,2,0.324432,32.4432,0,0.0,2.1972245773362196,0,1,0,1,0,1
792,Germany,Male,36,5,115725.24,2,0,0,1871.25,0,36-45 (Gen-X),2,Very Good,4,Established (3-6yr),2,1,High (100-150k),3,Low,0,61.843816,0,0,0.333333,Dual-Product,1,0,0,Inactive-Disengaged,2,0,0,4.75,Moderate,2,0,0,0,0,0,53.5,Moderate Risk,2,0.324432,32.4432,0,0.0,3.58351893845611,0,0,0,1,0,1
817,Germany,Male,58,3,114327.59,2,1,1,42831.11,0,56-65 (Pre-Retirement),4,Exceptional,5,Early (1-3yr),1,1,High (100-150k),3,Low,0,2.669265,0,0,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,8.35,Very Strong,4,0,0,0,1,0,18.5,Very Low Risk,0,0.324432,32.4432,58,114.3276,2.772588722239781,817,0,0,1,0,1
674,Germany,Female,36,6,100762.64,1,1,0,182156.86,0,36-45 (Gen-X),2,Good,3,Established (3-6yr),2,1,High (100-150k),3,High,3,0.553164,0,0,0.0,Single-Product,0,0,1,Inactive-Disengaged,2,0,1,3.95,Weak,1,0,0,0,0,0,75.0,High Risk,3,0.324432,32.4432,0,0.0,1.9459101490553132,0,1,0,1,0,0
641,France,Female,40,9,0.0,1,0,0,151648.66,1,36-45 (Gen-X),2,Fair,2,Loyal (6-9yr),3,0,Zero Balance,0,High,3,0.0,1,0,0.0,Single-Product,0,0,0,Inactive-Disengaged,2,0,1,2.8,Weak,1,0,0,0,0,1,71.0,High Risk,3,0.161548,16.1548,0,0.0,2.302585092994046,0,1,1,0,0,0
